target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q08881_WT	Test set	127:29		0.1500434301845797	0.27564102564102566	0.5551181102362205	1.0	0.11023622047244094	0.20422535211267606	1.0	0.33918128654970764	0.4220743958729297	0.5779256041270704
P28482_WT	Fold 1	83:646		0.18531763690902825	0.8847736625514403	0.5464769293893842	0.9845201238390093	0.10843373493975904	0.895774647887324	0.47368421052631576	0.9380530973451329	0.2741616621283897	0.7258383378716103
P28482_WT	Fold 2	83:646		0.346876217653718	0.8984910836762688	0.6067178932448059	0.9845201238390093	0.2289156626506024	0.9085714285714286	0.6551724137931034	0.9450222882615157	0.2317132306315043	0.7682867693684957
P28482_WT	Fold 3	83:646		0.26468682347043493	0.8902606310013718	0.5758234175090455	0.9829721362229102	0.1686746987951807	0.9019886363636364	0.56	0.9407407407407407	0.28352418963780823	0.716475810362192
P28482_WT	Fold 4	82:647		0.17162098197258308	0.887517146776406	0.5372733441399329	0.9891808346213292	0.08536585365853659	0.8951048951048951	0.5	0.9397944199706314	0.2859727824480718	0.7140272175519282
P28482_WT	Fold 5	82:647		0.2451203636858277	0.887517146776406	0.5745466882798658	0.9783616692426584	0.17073170731707318	0.9029957203994294	0.5	0.9391691394658754	0.2801673766351265	0.7198326233648735
P28482_WT	Mean	-		0.2427244047383184	0.8897119341563787	0.5681676545126069	0.9839109775529833	0.1524243314722304	0.9008870656653427	0.5377713248638838	0.9405559371567793	0.2711078482961801	0.7288921517038199
P28482_WT	SD	-		0.0572813557669746	0.0043088135306409685	0.022399291859882976	0.0031672742666854726	0.046336037493990345	0.004551183508906651	0.05949458500308542	0.002188978754978454	0.018341521807290387	0.01834152180729037
P28482_WT	Test set	880:189		0.03931155402562426	0.19083255378858746	0.5064454064454064	0.9947089947089947	0.01818181818181818	0.17870722433460076	0.9411764705882353	0.3029814665592264	0.5209686147186148	0.47903138528138534
P42345_WT	Fold 1	68:81		0.7024328249818446	0.8523489932885906	0.8512164124909223	0.8641975308641975	0.8382352941176471	0.8641975308641975	0.8382352941176471	0.8641975308641975	0.07970225127087872	0.9202977487291212
P42345_WT	Fold 2	68:80		0.7821625740523278	0.8918918918918919	0.8900735294117648	0.9125	0.8676470588235294	0.8902439024390244	0.8939393939393939	0.9012345679012346	0.039522058823529396	0.9604779411764706
P42345_WT	Fold 3	68:80		0.7446678652500797	0.8716216216216216	0.8658088235294117	0.9375	0.7941176470588235	0.8426966292134831	0.9152542372881356	0.8875739644970413	0.05257352941176471	0.9474264705882353
P42345_WT	Fold 4	67:81		0.756935522827761	0.8783783783783784	0.8798599594619495	0.8641975308641975	0.8955223880597015	0.9090909090909091	0.8450704225352113	0.8860759493670887	0.035747189976045694	0.9642528100239544
P42345_WT	Fold 5	67:81		0.8655282825511387	0.9324324324324325	0.9279528284503409	0.9753086419753086	0.8805970149253731	0.9080459770114943	0.9672131147540983	0.9404761904761905	0.03077206559793625	0.9692279344020638
P42345_WT	Mean	-		0.7703454139326305	0.8853346635225829	0.8829823106688778	0.9107407407407407	0.8552238805970148	0.8828549897238217	0.8919424925268974	0.8959116406211505	0.04766341901603095	0.9523365809839689
P42345_WT	SD	-		0.04941441283595033	0.024446161737389192	0.023757044139347424	0.03920184432376102	0.03277368063554406	0.023587779415952404	0.043386913802455934	0.023044793634294198	0.01604261012099228	0.01604261012099232
P42345_WT	Test set	1819:328		-0.01623035558698426	0.34513274336283184	0.4898220343528339	0.698170731707317	0.28147333699835075	0.14908854166666666	0.8379705400981997	0.24570815450643776	0.5247757411603803	0.4752242588396197
P23443_WT	Fold 1	32:135		0.5301367107448934	0.8682634730538922	0.7277777777777779	0.9555555555555556	0.5	0.8896551724137931	0.7272727272727273	0.9214285714285715	0.1372685185185185	0.8627314814814815
P23443_WT	Fold 2	32:135		0.46858612757764445	0.8562874251497006	0.6846064814814814	0.9629629629629629	0.40625	0.87248322147651	0.7222222222222222	0.9154929577464789	0.1400462962962963	0.8599537037037037
P23443_WT	Fold 3	32:135		0.5747685185185185	0.8682634730538922	0.7873842592592593	0.9185185185185185	0.65625	0.9185185185185185	0.65625	0.9185185185185185	0.13541666666666666	0.8645833333333334
P23443_WT	Fold 4	33:134		0.5116975483338195	0.8622754491017964	0.7086160108548168	0.9626865671641791	0.45454545454545453	0.8775510204081632	0.75	0.9181494661921707	0.14111261872455902	0.858887381275441
P23443_WT	Fold 5	32:134		0.5996654964119804	0.8855421686746988	0.7625932835820896	0.9626865671641791	0.5625	0.9020979020979021	0.782608695652174	0.9314079422382671	0.1266324626865672	0.8733675373134329
P23443_WT	Mean	-		0.5369708803173713	0.868126397806796	0.734195562591085	0.9524820342730791	0.5159090909090909	0.8920611669829774	0.7276707290294246	0.9209994912248014	0.13609531257852153	0.8639046874214784
P23443_WT	SD	-		0.04227134161463103	0.008923205034197957	0.03364036861910397	0.0157113641712914	0.07948793916344661	0.015277197691254895	0.037963890048397	0.005051728112319758	0.004693366485977286	0.004693366485977307
P23443_WT	Test set	456:154		-0.09130713128064909	0.2540983606557377	0.48174413305992253	0.9415584415584416	0.021929824561403508	0.24534686971235195	0.5263157894736842	0.389261744966443	0.4879172362724994	0.5120827637275005
O14965_WT	Fold 1	95:209		0.6517202601934869	0.8552631578947368	0.8057416267942583	0.937799043062201	0.6736842105263158	0.8634361233480177	0.8311688311688312	0.8990825688073395	0.12787710904054395	0.872122890959456
O14965_WT	Fold 2	95:209		0.6322316175886795	0.8453947368421053	0.807177033492823	0.9090909090909091	0.7052631578947368	0.8715596330275229	0.7790697674418605	0.8899297423887588	0.09685217829262151	0.9031478217073785
O14965_WT	Fold 3	96:208		0.6461735484585379	0.8486842105263158	0.8193108974358975	0.8990384615384616	0.7395833333333334	0.8820754716981132	0.7717391304347826	0.8904761904761905	0.09840745192307691	0.901592548076923
O14965_WT	Fold 4	95:208		0.7330485205037692	0.8877887788778878	0.8496457489878542	0.9519230769230769	0.7473684210526316	0.8918918918918919	0.8765432098765432	0.9209302325581394	0.08355263157894736	0.9164473684210527
O14965_WT	Fold 5	95:208		0.7355777989670188	0.8877887788778878	0.861082995951417	0.9326923076923077	0.7894736842105263	0.9065420560747663	0.8426966292134831	0.919431279620853	0.07803643724696357	0.9219635627530365
O14965_WT	Mean	-		0.6797503491422985	0.8649839326037867	0.82859166053245	0.9261087596613912	0.7310745614035088	0.8831010352080624	0.8202435136271001	0.9039700027702562	0.09694516161643066	0.9030548383835694
O14965_WT	SD	-		0.04108632477988375	0.017243515778919784	0.020679314844923972	0.01764838559593645	0.035842775961012874	0.013830673180640362	0.03615041107303483	0.012448556602127271	0.015789405880594416	0.015789405880594434
O14965_WT	Test set	836:463		0.11500206625774759	0.42186297151655117	0.5373461510638957	0.9395248380129589	0.13516746411483255	0.3756476683937824	0.8014184397163121	0.5367057371992596	0.5261956555437287	0.47380434445627123
P11802_WT	Fold 1	15:31		0.4524880505291145	0.7391304347826086	0.7376344086021505	0.7419354838709677	0.7333333333333333	0.8518518518518519	0.5789473684210527	0.7931034482758621	0.1827956989247312	0.8172043010752688
P11802_WT	Fold 2	15:31		0.5933224090355421	0.8260869565217391	0.7849462365591398	0.9032258064516129	0.6666666666666666	0.8484848484848485	0.7692307692307693	0.875	0.16129032258064516	0.8387096774193549
P11802_WT	Fold 3	16:30		0.5755909448274967	0.8043478260869565	0.7916666666666667	0.8333333333333334	0.75	0.8620689655172413	0.7058823529411765	0.847457627118644	0.16041666666666665	0.8395833333333333
P11802_WT	Fold 4	16:30		0.6566999743070319	0.8478260869565217	0.8104166666666667	0.9333333333333333	0.6875	0.8484848484848485	0.8461538461538461	0.888888888888889	0.17083333333333334	0.8291666666666666
P11802_WT	Fold 5	16:30		0.4452226670141843	0.7608695652173914	0.6854166666666667	0.9333333333333333	0.4375	0.7567567567567568	0.7777777777777778	0.835820895522388	0.18333333333333335	0.8166666666666667
P11802_WT	Mean	-		0.5446648091426739	0.7956521739130435	0.7620161290322581	0.8690322580645162	0.655	0.8335294542191095	0.7355984229049245	0.8480541719611565	0.17173387096774193	0.8282661290322579
P11802_WT	SD	-		0.07556582184729263	0.036807029273044335	0.04125025693320633	0.06691594049019187	0.10300462952558832	0.0353355078051381	0.08221448776586278	0.030449802153109287	0.009081752300241911	0.009081752300241927
P11802_WT	Test set	586:63		0.1794416115606195	0.46687211093990755	0.6481120320710765	0.873015873015873	0.4232081911262799	0.13994910941475827	0.96875	0.24122807017543862	0.25094804702313234	0.7490519529768677
P12931_WT	Fold 1	112:219		0.6536078307542637	0.8489425981873112	0.8051410632746249	0.9406392694063926	0.6696428571428571	0.8477366255144033	0.8522727272727273	0.8917748917748918	0.08284409654272668	0.9171559034572733
P12931_WT	Fold 2	112:219		0.6850728289839302	0.8580060422960725	0.8447080887149381	0.8858447488584474	0.8035714285714286	0.8981481481481481	0.782608695652174	0.8919540229885057	0.07709556425309852	0.9229044357469014
P12931_WT	Fold 3	112:218		0.7541431867937729	0.8909090909090909	0.8718463302752293	0.9311926605504587	0.8125	0.90625	0.8584905660377359	0.9185520361990951	0.06811107470511141	0.9318889252948885
P12931_WT	Fold 4	111:219		0.7313050548582418	0.8818181818181818	0.8576453165494261	0.9315068493150684	0.7837837837837838	0.8947368421052632	0.8529411764705882	0.912751677852349	0.0685754247398083	0.9314245752601916
P12931_WT	Fold 5	111:219		0.7223414030790166	0.8757575757575757	0.8619647044304578	0.9041095890410958	0.8198198198198198	0.908256880733945	0.8125	0.9061784897025171	0.0774610226665021	0.9225389773334979
P12931_WT	Mean	-		0.7092940608938451	0.8710866977936466	0.8482611006489351	0.9186586234342926	0.7778635778635778	0.891025699300352	0.8317626330866451	0.9042422237034717	0.07481743658144939	0.9251825634185507
P12931_WT	SD	-		0.032541730618232206	0.014091213661755716	0.02122921272742685	0.01868043788975241	0.05060908152523974	0.020277815107254227	0.026989923002138365	0.009894147359419809	0.005172744027737709	0.005172744027737704
P12931_WT	Test set	155:226		0.1240016045797184	0.6089238845144357	0.5446902654867257	0.8893805309734514	0.2	0.6184615384615385	0.5535714285714286	0.7295825771324864	0.3368541250356837	0.6631458749643162
P00519_WT	Fold 1	69:180		0.467220961940638	0.7991967871485943	0.7136473429951691	0.9055555555555556	0.5217391304347826	0.8316326530612245	0.6792452830188679	0.8670212765957446	0.14565217391304347	0.8543478260869565
P00519_WT	Fold 2	69:180		0.6535207664465004	0.8634538152610441	0.8206521739130435	0.9166666666666666	0.7246376811594203	0.8967391304347826	0.7692307692307693	0.9065934065934065	0.09919484702093397	0.9008051529790659
P00519_WT	Fold 3	69:180		0.6214472072622281	0.8514056224899599	0.8033816425120772	0.9111111111111111	0.6956521739130435	0.8864864864864865	0.75	0.8986301369863013	0.11328502415458938	0.8867149758454107
P00519_WT	Fold 4	69:180		0.6765925298768914	0.8755020080321285	0.8155797101449276	0.95	0.6811594202898551	0.8860103626943006	0.8392857142857143	0.9168900804289545	0.1000805152979066	0.8999194847020934
P00519_WT	Fold 5	68:181		0.6845193393848832	0.8795180722891566	0.820726356841079	0.9502762430939227	0.6911764705882353	0.8911917098445595	0.8392857142857143	0.9197860962566845	0.08376665583360414	0.9162333441663959
P00519_WT	Mean	-		0.6206601609822282	0.8538152610441767	0.7947974452812593	0.9267219152854512	0.6628729752770675	0.8784120685042707	0.7754094961642132	0.9017841993722182	0.1083958432440155	0.8916041567559845
P00519_WT	SD	-		0.07283594716013168	0.026497909593181043	0.037487121173598405	0.01774587089276992	0.06575662049552053	0.021642721799464602	0.054911622228680346	0.01729062037412614	0.019027778587028754	0.019027778587028768
P00519_WT	Test set	588:272		0.09104686308827871	0.4186046511627907	0.5382778111244498	0.8639705882352942	0.21258503401360543	0.336676217765043	0.7716049382716049	0.48453608247422686	0.4786727190876351	0.5213272809123649
Q15139_WT		5:1	Not enough data in minority class of the training set for all 5 folds										
Q15139_WT	Fold 1	4:20		0.4	0.8333333333333334	0.7	0.9	0.5	0.9	0.5	0.9	0.1125	0.8875
Q15139_WT	Fold 2	4:20		0.674199862463242	0.9166666666666666	0.75	1.0	0.5	0.9090909090909091	1.0	0.9523809523809523	0.03125	0.96875
Q15139_WT	Fold 3	5:19		0.24210526315789474	0.75	0.6210526315789473	0.8421052631578947	0.4	0.8421052631578947	0.4	0.8421052631578947	0.27368421052631575	0.7263157894736842
Q15139_WT	Fold 4	5:19		0.42656170388121467	0.8333333333333334	0.6736842105263158	0.9473684210526315	0.4	0.8571428571428571	0.6666666666666666	0.9	0.1263157894736842	0.8736842105263158
Q15139_WT	Fold 5	4:19		0.16289594138375038	0.782608695652174	0.5723684210526316	0.8947368421052632	0.25	0.85	0.3333333333333333	0.8717948717948718	0.368421052631579	0.631578947368421
Q15139_WT	Mean	-		0.3811525541772204	0.8231884057971015	0.6634210526315789	0.9168421052631578	0.41	0.8716678058783321	0.58	0.8932562174667439	0.18243421052631578	0.8175657894736842
Q15139_WT	SD	-		0.1608643528734985	0.0515546311906066	0.05631005053558738	0.04865693878161074	0.08366600265340755	0.02502536632184103	0.21739194846925508	0.03332591826476974	0.11091618790189657	0.11091618790189657
Q15139_WT	Test set	5:1		0.0	0.16666666666666666	0.5	1.0	0.0	0.16666666666666666	0.0	0.2857142857142857	1.0	0.0
Q96GD4_WT	Fold 1	101:187		0.6250401481686932	0.8333333333333334	0.7874199184624344	0.9411764705882353	0.6336633663366337	0.8262910798122066	0.8533333333333334	0.88	0.10822258696457882	0.8917774130354211
Q96GD4_WT	Fold 2	100:187		0.712432582691552	0.8710801393728222	0.8498930481283422	0.9197860962566845	0.78	0.8865979381443299	0.8387096774193549	0.9028871391076114	0.08229946524064173	0.9177005347593583
Q96GD4_WT	Fold 3	100:187		0.6788447452909483	0.8571428571428571	0.8252406417112299	0.93048128342246	0.72	0.8613861386138614	0.8470588235294118	0.8946015424164524	0.09208556149732622	0.9079144385026738
Q96GD4_WT	Fold 4	101:186		0.681986771175936	0.8571428571428571	0.8332268710742041	0.9139784946236559	0.7524752475247525	0.8717948717948718	0.8260869565217391	0.8923884514435695	0.10135207069094006	0.89864792930906
Q96GD4_WT	Fold 5	101:186		0.6885927446666136	0.8606271777003485	0.8268657510912382	0.9408602150537635	0.7128712871287128	0.8578431372549019	0.8674698795180723	0.8974358974358974	0.0953901841797083	0.9046098158202917
Q96GD4_WT	Mean	-		0.6773793983987486	0.8558652729384437	0.8245292460934899	0.9292565119889599	0.7198019801980197	0.8607826331240342	0.8465317340643823	0.8934626060807063	0.09586997371463903	0.9041300262853609
Q96GD4_WT	SD	-		0.026195537481458787	0.011292480113955651	0.01871736569128066	0.010011143721253411	0.04501717913217064	0.0181951068446892	0.01267621795519471	0.006931830128882474	0.007972359703284896	0.007972359703284916
Q96GD4_WT	Test set	546:298		0.10100168604515879	0.48459715639810425	0.5483012513213855	0.7651006711409396	0.3315018315018315	0.3844856661045531	0.7211155378486056	0.5117845117845118	0.4308638788504561	0.569136121149544
Q9BYT3_WT		30:206	No test data for temporal split at 2013										
Q9BZL6_WT	Fold 1	11:143		0.3608451944354883	0.922077922077922	0.6643356643356644	0.965034965034965	0.36363636363636365	0.9517241379310345	0.4444444444444444	0.9583333333333333	0.10108073744437382	0.8989192625556262
Q9BZL6_WT	Fold 2	11:143		0.0	0.9285714285714286	0.5	1.0	0.0	0.9285714285714286	0.0	0.962962962962963	0.27908455181182457	0.7209154481881755
Q9BZL6_WT	Fold 3	11:143		0.060522753266880246	0.8961038961038961	0.5244755244755245	0.958041958041958	0.09090909090909091	0.9319727891156463	0.14285714285714285	0.9448275862068966	0.2778130959949142	0.7221869040050859
Q9BZL6_WT	Fold 4	11:142		0.5180823780554633	0.9477124183006536	0.6782970550576184	0.9929577464788732	0.36363636363636365	0.9527027027027027	0.8	0.9724137931034482	0.13188220230473752	0.8681177976952625
Q9BZL6_WT	Fold 5	11:142		0.5955282507240414	0.954248366013072	0.7237516005121639	0.9929577464788732	0.45454545454545453	0.9591836734693877	0.8333333333333334	0.9757785467128027	0.12804097311139565	0.8719590268886044
Q9BZL6_WT	Mean	-		0.3069957152963746	0.9297428062133944	0.6181719688761942	0.9817984832069339	0.2545454545454545	0.9448309463580399	0.44412698412698415	0.9628632444638887	0.18358031213344916	0.8164196878665508
Q9BZL6_WT	SD	-		0.21821383236807199	0.018775552665666793	0.0812781328777811	0.015415044364349827	0.1609202187557788	0.011144397246059042	0.3071751893623109	0.010031890972378976	0.07137269542522619	0.07137269542522613
Q9BZL6_WT	Test set	11:24		0.09848484848484848	0.6857142857142857	0.5246212121212122	0.9583333333333334	0.09090909090909091	0.696969696969697	0.5	0.8070175438596493	0.5833333333333333	0.4166666666666667
P49841_WT	Fold 1	144:622		0.6843198305126361	0.9086161879895561	0.8183168095748482	0.9630225080385852	0.6736111111111112	0.9272445820433437	0.8083333333333333	0.9447949526813881	0.059630671668453004	0.940369328331547
P49841_WT	Fold 2	144:622		0.6061797860619512	0.8877284595300261	0.7761030725259022	0.954983922829582	0.5972222222222222	0.911042944785276	0.7543859649122807	0.9324960753532183	0.0843046623794212	0.915695337620579
P49841_WT	Fold 3	144:622		0.6437320477783649	0.8981723237597912	0.7932073954983923	0.9614147909967846	0.625	0.9171779141104295	0.7894736842105263	0.9387755102040817	0.06560378706680957	0.9343962129331904
P49841_WT	Fold 4	143:622		0.7018623102806764	0.9137254901960784	0.828468958694039	0.9646302250803859	0.6923076923076923	0.9316770186335404	0.8181818181818182	0.9478672985781992	0.05749555910327614	0.9425044408967238
